hits,loadtime,datatransferred,cdn,reference,bot,duration
50,233.96,2.56,Beluga,Direct,Human,95.01073158
54,261.96,3.32,DDOS-GUARD,Direct,Bot,89.66897951
46,262.46,2.63,Microsoft,Direct,Bot,73.91122408
59,220.95,3.31,Beluga,External,Bot,121.2713761
49,206.83,3.27,Microsoft,External,Human,103.8335864
43,231.02,2.96,Microsoft,External,Human,81.22239069
62,255.53,3.08,DDOS-GUARD,Direct,Bot,104.3155798
63,272.68,3.25,DDOS-GUARD,Direct,Bot,99.54593944
35,242.48,2.11,Cloudflare,Direct,Human,53.69557755
45,224.86,2.58,Beluga,External,Human,99.04288199
57,247.14,3.3,DDOS-GUARD,Direct,Bot,109.6617996
57,229.57,3.22,DDOS-GUARD,External,Bot,113.3819355
62,246.3,3.15,Beluga,Direct,Bot,108.8826396
48,250.28,2.93,Microsoft,Direct,Human,85.90000311
55,216.82,3.13,Microsoft,Direct,Human,118.7143972
57,224.27,3.44,DDOS-GUARD,Direct,Bot,118.1441664
48,236.06,2.93,Cloudflare,Direct,Human,91.28768271
50,229.56,3.17,DDOS-GUARD,Direct,Human,105.2880375
65,220.47,3.22,Microsoft,Direct,Bot,125.5224311
68,228.73,3.17,DDOS-GUARD,Direct,Bot,137.9180425
48,217.29,4.23,Microsoft,Direct,Human,98.6395591
49,216.44,2.9,Cloudflare,External,Human,105.853153
68,237.75,2.76,Beluga,Direct,Bot,139.4179063
53,251.57,2.74,Beluga,External,Bot,97.85808949
45,218.3,3.62,Cloudflare,External,Human,92.10436624
69,253.23,3.15,Beluga,External,Bot,115.695391
51,227.02,3.95,DDOS-GUARD,Direct,Human,94.12011498
53,234.82,2.32,Beluga,External,Bot,93.40019414
66,220.7,2.91,Beluga,External,Bot,136.9354545
46,203.66,2.88,Cloudflare,External,Human,104.0898579
55,286.04,3.73,Cloudflare,External,Bot,72.05703742
60,232.94,2.4,Cloudflare,External,Bot,118.1676427
55,250.54,3.49,DDOS-GUARD,External,Bot,94.86998279
40,279.99,2.56,Cloudflare,Direct,Human,40.91895804
54,253.63,1.71,Beluga,External,Bot,101.0624569
60,270.87,3.27,DDOS-GUARD,External,Bot,92.84431161
54,241.29,2.82,Microsoft,Direct,Bot,98.81866861
49,237.76,3.11,Microsoft,Direct,Human,84.94519157
48,244.01,2.4,Cloudflare,External,Human,89.80515398
45,240.31,3.07,Cloudflare,External,Human,79.23957778
41,273.72,3.14,DDOS-GUARD,Direct,Human,53.37661849
28,254.7,1.9,Microsoft,Direct,Human,37.86303717
66,267.99,3.21,Microsoft,External,Bot,103.6160033
37,228.02,3.19,Cloudflare,Direct,Human,73.65815172
55,229.8,3.66,Beluga,External,Bot,108.1344459
70,237.48,2.45,Cloudflare,External,Bot,131.1687386
48,235.8,2.53,DDOS-GUARD,Direct,Human,97.30531388
34,248.81,2.72,Cloudflare,Direct,Human,44.95658346
48,251.55,3.53,Beluga,Direct,Bot,77.14331238
42,240.08,4.47,Beluga,Direct,Human,71.75567352
43,253.04,3.31,Microsoft,Direct,Human,65.41965847
54,215.41,3.64,DDOS-GUARD,Direct,Human,119.6275367
46,240.01,3.28,Cloudflare,Direct,Human,88.24558265
41,236.42,3.11,Cloudflare,Direct,Human,81.30627619
49,233.1,2.63,Microsoft,External,Human,94.31383385
42,250.19,2.3,Beluga,External,Human,67.15931224
55,247.89,2.83,Microsoft,Direct,Bot,93.73288848
53,245.02,4.05,Microsoft,External,Bot,91.00794428
69,238.13,2.76,Microsoft,Direct,Bot,131.4866122
41,227.48,2.76,Microsoft,External,Human,76.69823362
42,234.42,3.65,DDOS-GUARD,Direct,Human,78.8618944
49,210.31,3.37,Beluga,Direct,Human,115.4043111
52,233.64,2.14,Microsoft,Direct,Bot,97.14995093
57,255.15,2.21,Beluga,Direct,Bot,98.10057415
35,274.96,2.38,Beluga,External,Human,38.29273486
51,233.28,2.22,Microsoft,Direct,Human,90.859071
55,238.88,2.58,Cloudflare,Direct,Bot,104.9708676
59,246.71,3.78,Beluga,Direct,Bot,105.9544723
47,248.14,2.35,Cloudflare,Direct,Human,82.0804934
35,242.09,2.69,Microsoft,External,Human,58.33144589
57,237.79,4.22,DDOS-GUARD,External,Bot,112.3521449
52,276.21,3.56,Beluga,External,Bot,63.66589037
50,241.43,2.73,Cloudflare,External,Bot,92.97675855
44,262.06,2.35,DDOS-GUARD,Direct,Human,69.08829169
49,242.36,3.24,Microsoft,External,Human,87.10084778
55,244.85,3.2,Microsoft,Direct,Bot,102.3564004
33,236.57,2.76,Microsoft,Direct,Human,54.06475884
43,200.33,3.71,Beluga,Direct,Human,103.7803288
48,264.82,2.71,Microsoft,Direct,Bot,73.61644202
49,240.54,2.14,Beluga,Direct,Human,81.94821014
55,215.5,2.92,Microsoft,External,Human,117.847863
53,247.88,2.42,Microsoft,External,Bot,88.35275682
54,233.34,2.8,Beluga,Direct,Bot,91.69315817
59,253,2.53,Microsoft,Direct,Bot,98.44798726
49,254.89,2.75,Cloudflare,Direct,Bot,85.98256558
46,270.79,3,Beluga,Direct,Bot,69.79254361
49,248.23,3.08,DDOS-GUARD,Direct,Bot,92.96859449
48,207.6,3.19,Beluga,Direct,Human,100.0072566
46,233.21,2.97,Beluga,Direct,Human,92.23836267
38,190.42,3.71,DDOS-GUARD,External,Human,96.78207825
43,242.61,3.25,Beluga,Direct,Human,79.99761178
38,237.57,3.24,Cloudflare,Direct,Human,64.86933301
51,222.28,2.9,Microsoft,Direct,Human,102.1775785
47,239.09,3.01,Beluga,External,Human,93.76311298
44,185.95,3.49,DDOS-GUARD,Direct,Human,108.0799243
52,215.38,1.81,Beluga,Direct,Human,115.2587195
54,212.31,2.91,Beluga,Direct,Human,114.8366736
45,241.15,2.61,Beluga,External,Human,66.48679264
33,279.27,3.18,Cloudflare,Direct,Human,33.91671299
55,255.93,2.92,Cloudflare,Direct,Bot,87.17153094
59,251.12,3.61,Cloudflare,External,Bot,97.35885005
65,246.24,3.29,DDOS-GUARD,Direct,Bot,119.6208921
54,190.45,2.82,Cloudflare,External,Human,127.6219382
51,237.25,3.53,Cloudflare,Direct,Bot,97.80910389
30,219.36,3.19,Cloudflare,External,Human,62.47064943
66,276.66,2.38,DDOS-GUARD,Direct,Bot,111.5574177
60,241.83,2.28,Cloudflare,Direct,Bot,117.7246055
64,263.4,3.35,Microsoft,External,Bot,111.8564033
65,243.39,2.66,Beluga,External,Bot,118.5623442
53,229.49,3.27,Cloudflare,External,Bot,102.8274191
57,250.34,3.33,Microsoft,External,Bot,106.6274457
52,232.25,3.11,Microsoft,External,Bot,101.6229389
30,227.52,3.43,Beluga,Direct,Human,57.63106952
36,238.75,3.29,Cloudflare,Direct,Human,57.2840378
30,277.54,2.53,Microsoft,External,Human,40.40212785
53,217.18,2.86,DDOS-GUARD,External,Human,111.3588178
47,244.78,1.82,Beluga,External,Human,83.13044052
55,217.96,3.22,DDOS-GUARD,External,Human,120.1952151
47,242.9,3.65,Beluga,Direct,Human,76.12642988
57,251.45,3.66,Cloudflare,Direct,Bot,96.468951
34,243.01,2.7,Microsoft,Direct,Human,53.52259266
54,249.16,2.05,Cloudflare,Direct,Bot,98.98402577
41,229.15,3.19,DDOS-GUARD,External,Human,71.17690207
58,236.16,2.75,Beluga,Direct,Bot,112.4593911
37,283.38,3.66,Microsoft,Direct,Human,36.53971935
50,252.16,2.96,Cloudflare,Direct,Bot,84.60068728
58,242.29,3.26,Microsoft,External,Bot,104.4232512
66,251.69,3.99,DDOS-GUARD,External,Bot,115.8339422
28,240.27,3.23,Beluga,External,Human,47.32781193
43,240.58,3.54,DDOS-GUARD,Direct,Human,75.52049258
49,219.36,2.42,Microsoft,Direct,Human,99.04977362
53,267.06,2.8,Microsoft,Direct,Bot,83.04448926
53,242.22,2.14,Cloudflare,Direct,Bot,102.1419083
50,226.11,3.44,Cloudflare,External,Human,101.6193596
53,293.81,3.91,Beluga,External,Bot,57.1400603
46,238.18,2.54,Beluga,Direct,Human,85.31959532
47,246.85,1.99,DDOS-GUARD,Direct,Human,77.6099509
46,256.19,2.74,Beluga,Direct,Human,67.56337678
40,261.47,2.88,DDOS-GUARD,External,Human,55.21959669
44,244.88,3.18,Cloudflare,Direct,Human,75.77623108
69,204.24,3.38,DDOS-GUARD,External,Bot,157.6262289
56,237.52,2.5,Microsoft,External,Bot,111.5872502
43,267.03,3.29,DDOS-GUARD,Direct,Human,64.25680089
55,228.12,2.43,Cloudflare,Direct,Bot,107.1529654
51,250.79,2.56,Beluga,Direct,Bot,80.47410185
51,201.3,2.78,Beluga,External,Human,120.5010248
50,249.95,3.2,Microsoft,Direct,Bot,81.97769782
65,254.34,2.84,Beluga,Direct,Bot,110.4714932
39,221.97,2.49,Microsoft,External,Human,76.82136993
63,281.39,2.32,DDOS-GUARD,External,Bot,89.11643471
59,236.8,2.46,Microsoft,Direct,Bot,113.603357
47,266.75,2.74,Cloudflare,Direct,Bot,74.28020924
65,250.1,3.13,Beluga,External,Bot,118.9474191
42,282.73,2.4,Beluga,External,Human,50.09682072
53,275.88,2.77,Beluga,Direct,Bot,72.88002699
35,219.08,2.96,Microsoft,External,Human,70.60748166
36,251.02,3.32,Cloudflare,External,Human,65.42837276
47,214.57,3.15,Cloudflare,External,Human,95.83659948
51,216.59,2.88,Cloudflare,Direct,Human,110.0228383
54,238.6,3.27,Beluga,External,Bot,103.8236271
46,253.01,3.21,Microsoft,Direct,Human,73.52521076
43,216.2,2.16,Cloudflare,Direct,Human,93.24762607
53,255.89,2.63,Microsoft,External,Bot,83.82578562
36,256.2,3.58,Cloudflare,Direct,Human,60.12092193
47,212.35,3.51,Cloudflare,External,Human,107.1094336
49,237.88,3.11,DDOS-GUARD,Direct,Human,91.00619358
55,227.55,3.37,Microsoft,External,Bot,124.9487109
46,224.38,2.87,Cloudflare,External,Human,88.54811115
56,235.63,2.58,Beluga,Direct,Bot,110.1267559
63,223.78,3.23,DDOS-GUARD,External,Bot,125.5656153
53,267.09,3.25,Cloudflare,Direct,Bot,79.22068745
66,242.14,2.86,Microsoft,External,Bot,119.2771643
30,223.87,3.07,Microsoft,External,Human,66.50370124
69,261.85,3.1,DDOS-GUARD,External,Bot,111.8578005
47,264.64,2.76,Beluga,Direct,Bot,77.79649644
38,226.88,2.97,Microsoft,Direct,Human,74.93705333
43,248.76,3.05,Beluga,External,Human,63.68666234
60,231.43,3.58,DDOS-GUARD,External,Bot,111.0101906
50,205.98,3.05,Microsoft,External,Human,113.2008401
35,252.29,3.47,Cloudflare,External,Human,58.63662504
61,247.07,3.45,DDOS-GUARD,External,Bot,108.1590814
61,247.16,2.97,Beluga,Direct,Bot,112.9642705
50,223.02,3.03,Microsoft,Direct,Human,101.1061495
64,241.14,3.05,Cloudflare,Direct,Bot,117.7744656
65,232.69,3.13,Beluga,Direct,Bot,119.8963669
49,234.03,2.91,Beluga,Direct,Human,93.32536204
27,288.63,2.75,Microsoft,Direct,Human,17.34908847
51,234.06,3.22,Microsoft,External,Human,93.4560399
51,264.31,2.58,Microsoft,External,Bot,82.07034184
47,208.24,3.89,DDOS-GUARD,External,Human,106.9432179
46,222.02,3.99,Cloudflare,External,Human,97.08211912
41,270.59,3.67,Beluga,Direct,Human,52.22777346
29,277.77,2.81,Microsoft,Direct,Human,33.97956387
48,219.73,3.35,Beluga,Direct,Human,105.9086433
73,241.27,2.55,DDOS-GUARD,Direct,Bot,138.8383183
47,247.95,3.66,Microsoft,Direct,Human,87.91828351
48,263.26,2.94,Beluga,External,Bot,77.44138559
51,237.05,3.78,DDOS-GUARD,External,Bot,98.39973323
60,259.26,3.03,Cloudflare,Direct,Bot,112.5321509
56,255.7,2.35,Beluga,External,Bot,89.82147088
67,253.99,3.16,Cloudflare,Direct,Bot,115.0064923
51,206.05,2.97,DDOS-GUARD,Direct,Human,112.8445506
50,262.53,3.11,Beluga,External,Bot,73.03217226
50,238.18,2.78,Microsoft,Direct,Human,98.74586774
53,236.75,2.96,DDOS-GUARD,External,Bot,97.93135377
44,237.05,3.5,Beluga,External,Human,78.30496266
53,248.26,2.94,Cloudflare,External,Bot,95.75691548
37,233.8,3.74,Microsoft,Direct,Human,69.70135673
45,231.2,3.04,Microsoft,External,Human,90.52281208
50,212.24,3.6,Microsoft,Direct,Human,113.4957324
44,228.78,2.42,Microsoft,External,Human,84.42516923
45,276.16,2.99,Beluga,External,Bot,57.08352895
40,236.18,3.12,DDOS-GUARD,External,Human,81.76197557
42,260.42,3.94,Microsoft,External,Human,69.8325161
36,257.91,3.79,Microsoft,External,Human,60.15528115
54,209.19,2.86,Cloudflare,Direct,Human,119.0463985
47,257.76,3.42,Beluga,External,Bot,72.95357797
41,218.98,3.2,Beluga,External,Human,95.70778676
59,243.66,2.64,Beluga,Direct,Bot,110.0742583
54,231.81,4.54,Beluga,Direct,Bot,108.6986921
57,180.3,3.61,Microsoft,External,Human,141.0089341
60,223.74,3.59,DDOS-GUARD,Direct,Bot,119.9866915
53,251.12,3.35,Cloudflare,Direct,Bot,89.48443626
39,247.59,3.84,Cloudflare,Direct,Human,70.42914695
63,228.81,2.4,DDOS-GUARD,Direct,Bot,126.7957074
34,195.65,2.57,DDOS-GUARD,External,Human,84.32370545
59,255.27,3.78,Microsoft,Direct,Bot,100.6133711
32,224.36,3.51,Cloudflare,External,Human,57.39957328
65,234.24,2.83,Beluga,External,Bot,125.7226053
46,212.02,2.84,DDOS-GUARD,External,Human,99.77120892
42,238.74,2.94,Cloudflare,Direct,Human,71.67541816
42,250.73,3.3,Cloudflare,External,Human,68.30722575
62,219.31,3.47,Beluga,Direct,Bot,127.852708
47,237.88,3.02,Microsoft,External,Human,90.96095082
49,249.94,3.21,Microsoft,External,Bot,84.7975139
46,239.89,2.76,Microsoft,External,Human,84.3232794
47,253.4,2.98,Cloudflare,Direct,Human,68.35665006
42,242.36,2.68,Beluga,Direct,Human,74.58884731
42,251.56,3.47,Microsoft,Direct,Human,69.28836419
54,223.6,2.6,Microsoft,Direct,Bot,116.09823
51,235.39,3.14,Beluga,External,Human,102.189496
57,252.93,3.46,Beluga,Direct,Bot,98.8056823
25,220.19,2.41,Beluga,Direct,Human,46.38510617
53,273.28,2.89,Beluga,External,Bot,71.75604291
49,263.13,2.96,Microsoft,External,Bot,78.55270657
64,267.58,2.77,Beluga,External,Bot,105.6695202
43,274.87,3.4,Cloudflare,Direct,Human,51.37838913
67,223.86,2.34,Beluga,Direct,Bot,133.1597201
46,276.81,2.21,Cloudflare,External,Bot,63.51820675
43,240.24,3.91,Cloudflare,External,Human,76.85924454
40,250.08,3.49,Beluga,Direct,Human,81.69902074
55,238.06,2.76,DDOS-GUARD,Direct,Bot,97.16407085
41,205.94,2.63,Cloudflare,External,Human,97.63987764
59,227.63,2.9,Beluga,External,Bot,111.9786822
61,237.98,3.72,Microsoft,External,Bot,108.3966738
50,188.74,3.55,Beluga,Direct,Human,128.3899324
43,220.27,3.56,DDOS-GUARD,External,Human,93.35206284
46,219.24,2.05,Beluga,Direct,Human,104.6922267
55,250.23,3.06,DDOS-GUARD,External,Bot,97.16209354
44,217.68,2.21,DDOS-GUARD,Direct,Human,89.38176844
53,215.95,2.96,Beluga,External,Human,102.6460083
43,225.05,2.5,DDOS-GUARD,External,Human,85.38131797
58,266.07,3.52,DDOS-GUARD,Direct,Bot,92.80097047
41,220.58,4.07,Cloudflare,External,Human,84.26992559
49,236.98,2.61,Microsoft,Direct,Human,99.05453885
53,266.93,3.54,Beluga,External,Bot,77.53789459
44,236.46,3.04,DDOS-GUARD,External,Human,75.60415721
48,257.6,3.37,Beluga,External,Bot,74.83955285
49,257.62,3.02,Microsoft,Direct,Bot,67.80792846
49,234.36,3.16,DDOS-GUARD,Direct,Human,88.86263941
44,211.06,3.35,Cloudflare,Direct,Human,95.20878555
44,279.33,2.84,Microsoft,External,Bot,63.08705243
51,214.98,3.72,Microsoft,Direct,Human,113.4825711
60,242.29,3.19,Microsoft,Direct,Bot,110.9024009
33,229.59,2.86,Microsoft,External,Human,59.18312383
55,207.84,3.09,Microsoft,Direct,Human,126.3264927
48,227.94,2.45,Microsoft,External,Human,90.35195545
46,273.54,2.24,Microsoft,External,Bot,70.12587044
65,200.28,2.64,DDOS-GUARD,Direct,Bot,148.9741504
50,248.82,2.29,Microsoft,Direct,Bot,86.65358937
43,254.46,2.72,DDOS-GUARD,External,Human,73.88403377
43,234.05,2.75,Beluga,Direct,Human,79.80063275
43,261.82,2.36,Cloudflare,Direct,Human,58.46744291
51,256.92,2.45,DDOS-GUARD,Direct,Bot,80.12952509
55,247.49,3.3,DDOS-GUARD,External,Bot,97.27525731
57,249.43,2.57,Microsoft,Direct,Bot,104.0912831
51,238.89,3.05,Beluga,Direct,Bot,86.16468562
47,265.76,1.79,Microsoft,External,Bot,70.87034281
52,240.54,3.41,Cloudflare,External,Bot,92.74323227
53,265.82,3.37,DDOS-GUARD,Direct,Bot,86.68962212
59,227.77,3.37,Cloudflare,External,Bot,112.6015818
47,236.33,2.99,Cloudflare,Direct,Human,93.44434191
34,229.46,2.84,Microsoft,Direct,Human,65.97044079
27,222.67,3.75,Microsoft,Direct,Human,57.35400961
49,215.68,2.66,Beluga,Direct,Human,98.57392321
53,239.05,3.17,Microsoft,Direct,Bot,101.935601
48,258.8,3.24,Microsoft,External,Bot,76.30668101
56,300.17,3.17,Cloudflare,Direct,Bot,63.68184592
40,205.28,3.94,DDOS-GUARD,External,Human,97.4178317
50,283.16,2.7,Cloudflare,External,Bot,61.62667837
44,208.48,2.77,Microsoft,External,Human,99.10345794
45,263.7,2.47,DDOS-GUARD,Direct,Human,70.43146112
63,245.56,2.87,DDOS-GUARD,Direct,Bot,120.8349181
56,249.42,3.43,Cloudflare,Direct,Bot,98.77244288
41,256.89,3.17,Cloudflare,Direct,Human,67.81610903
46,264.22,3.21,Microsoft,Direct,Bot,72.56949446
40,241.22,3.84,DDOS-GUARD,Direct,Human,67.01219869
50,250.97,3.76,Beluga,External,Bot,91.29853765
63,235.7,4.06,Cloudflare,External,Bot,122.4674557
52,235.14,3.03,Microsoft,External,Bot,106.8169757
58,238.23,3.2,Cloudflare,External,Bot,107.3120624
62,224.74,2.4,Microsoft,Direct,Bot,125.1645164
61,233.55,3.14,Cloudflare,Direct,Bot,121.7143837
50,213.59,2.85,Cloudflare,Direct,Human,109.123368
47,244.36,2.86,DDOS-GUARD,Direct,Human,87.21023898
38,242.46,2.89,Beluga,Direct,Human,68.92760737
54,238.41,2.29,Microsoft,External,Bot,97.68490696
61,239.22,3.65,Beluga,External,Bot,108.8744358
45,244.92,2.88,Beluga,External,Human,81.99170307
49,255.29,2.46,Microsoft,External,Bot,77.77141924
55,267.6,3.28,Microsoft,External,Bot,79.81712928
50,214.06,3.26,DDOS-GUARD,Direct,Human,107.9551901
45,241,3.72,Microsoft,Direct,Human,80.00705081
66,278.54,2.94,DDOS-GUARD,Direct,Bot,101.1437623
47,245.55,2.88,Beluga,External,Human,87.55487154
44,220.48,3.45,Microsoft,External,Human,91.84964615
55,247.6,2.95,Microsoft,Direct,Bot,96.11599871
45,210.83,2.64,Beluga,Direct,Human,103.9113721
43,212.16,3.45,DDOS-GUARD,Direct,Human,92.93277304
43,255.23,2.77,Beluga,Direct,Human,75.23705404
37,222.8,3.28,Cloudflare,External,Human,84.73662455
53,249.67,4.27,Microsoft,Direct,Bot,90.17542962
54,219.57,3.17,Beluga,Direct,Human,112.2947029
57,239.62,2.46,Cloudflare,Direct,Bot,109.7114117
47,253.61,2.41,DDOS-GUARD,Direct,Human,72.55404968
79,258.24,2.58,Microsoft,External,Bot,143.5176503
56,268.45,2.73,Cloudflare,External,Bot,86.70657872
42,212.72,3.45,Beluga,Direct,Human,89.62552276
49,244.75,3.06,Beluga,External,Human,77.64986092
42,227.33,3.85,DDOS-GUARD,Direct,Human,75.51399568
42,257.33,2.55,Cloudflare,Direct,Human,62.91491199
48,240.32,3.25,Beluga,External,Human,85.86004556
47,210.36,3.28,DDOS-GUARD,Direct,Human,108.4676008
65,260.73,3.21,Beluga,Direct,Bot,118.143512
54,236.55,3.36,DDOS-GUARD,External,Bot,104.7712663
67,265.54,2.95,Microsoft,Direct,Bot,107.5924997
49,261.95,2.85,Cloudflare,External,Bot,70.60387758
41,234.47,3.93,DDOS-GUARD,Direct,Human,77.68389462
42,265.75,2.52,Beluga,Direct,Human,69.03219919
46,219.13,3.15,Microsoft,External,Human,96.19150902
50,251.18,3.51,Beluga,External,Bot,80.84717098
46,261.05,3.34,Microsoft,Direct,Human,72.09181958
53,234.51,3.11,DDOS-GUARD,Direct,Bot,98.29649753
51,266.83,2.75,Cloudflare,Direct,Bot,72.82518932
58,269.61,3.29,Cloudflare,External,Bot,95.14368148
32,250.63,3.53,Cloudflare,Direct,Human,44.89557906
36,228.98,2.94,Microsoft,Direct,Human,64.56354209
47,257.38,3.43,Beluga,External,Bot,74.00164069
49,260.26,2.51,Microsoft,External,Bot,78.31003892
62,229.73,2.2,Cloudflare,External,Bot,128.6582091
57,242.62,2.65,Microsoft,External,Bot,98.66886593
33,242.44,4.03,Cloudflare,External,Human,53.53860749
49,190.99,3.29,Cloudflare,External,Human,121.6638815
52,260.83,2.12,Microsoft,External,Bot,80.5193327
52,254.33,3.44,Cloudflare,Direct,Bot,84.840437
36,205.41,3.16,Cloudflare,Direct,Human,87.0929632
33,262.17,2.52,Cloudflare,External,Human,43.91431591
36,203.09,3.26,Cloudflare,External,Human,85.194153
60,239.37,3.62,Beluga,Direct,Bot,109.0766332
53,240.33,3.59,Beluga,Direct,Bot,91.79766694
56,235.42,2.57,Cloudflare,Direct,Bot,105.7815527
59,256.48,3.07,Microsoft,External,Bot,105.7538795
51,224.05,2.37,Cloudflare,Direct,Human,102.0958148
45,255.66,2.11,Microsoft,External,Human,65.6430801
61,223.01,3.48,Microsoft,Direct,Bot,128.9061812
49,223.86,3.8,DDOS-GUARD,External,Human,96.08011673
47,235.46,3.63,DDOS-GUARD,External,Human,89.36695226
44,268.04,3.34,DDOS-GUARD,External,Human,65.92224366
53,206.96,2.31,Cloudflare,External,Human,115.3868009
52,278.79,2.97,Cloudflare,Direct,Bot,73.96948985
47,236.63,3.25,Beluga,External,Human,86.98017719
54,232.93,2.93,Cloudflare,External,Bot,99.68198881
47,244.82,3.83,Cloudflare,External,Human,82.26242718
48,237.71,2.69,Beluga,External,Human,93.18762066
56,221.32,2.63,DDOS-GUARD,External,Bot,118.0755735
43,267.73,3.39,Beluga,External,Human,60.10890438
45,231.66,2.36,Beluga,External,Human,85.15750234
46,249.93,2.83,Microsoft,Direct,Human,73.06811817
45,240.6,3.63,Beluga,External,Human,77.73373031
59,250.66,2.4,Microsoft,Direct,Bot,109.1012078
44,225.72,2.95,Cloudflare,External,Human,95.9451571
44,226.52,3.33,Cloudflare,Direct,Human,87.83700323
49,269.94,3.25,Microsoft,External,Bot,75.66448514
48,225.47,2.9,Beluga,Direct,Human,89.37023475
50,233.47,3.37,Microsoft,Direct,Human,102.6134292
67,214.96,3.77,Beluga,External,Bot,136.2337385
50,216.03,3.05,DDOS-GUARD,External,Human,111.876162
51,210.74,2.62,Cloudflare,External,Human,121.8417405
49,251.46,2.46,Microsoft,External,Bot,70.95420457
57,267.51,2.62,Microsoft,External,Bot,91.47326413
51,230.25,2.48,Beluga,Direct,Human,99.73069634
57,252.34,2.44,Microsoft,Direct,Bot,103.4331459
51,278.79,2.28,Microsoft,External,Bot,77.80815833
54,220,2.47,Cloudflare,External,Human,112.5049921
49,246.45,3.24,DDOS-GUARD,Direct,Bot,81.77082381
48,217.53,2.43,Beluga,Direct,Human,98.36379017
57,243.32,3.12,Cloudflare,External,Bot,103.5055283
48,253.38,2.74,Microsoft,Direct,Bot,78.1008301
58,230.67,2.96,Beluga,External,Bot,117.1948072
45,265.14,2.83,DDOS-GUARD,External,Human,65.70357899
42,277.76,2.56,Microsoft,External,Human,54.19997705
50,236.46,3.94,DDOS-GUARD,Direct,Human,87.34218443
61,236.32,2.96,Microsoft,Direct,Bot,120.4654546
31,257.46,2.32,Microsoft,Direct,Human,42.14557966
32,249.55,2.93,Cloudflare,External,Human,53.32474723
76,272.58,3.31,Microsoft,External,Bot,122.9212787
52,254.17,2.38,DDOS-GUARD,Direct,Bot,93.73467738
47,246.11,3.77,Microsoft,Direct,Human,79.84286595
46,263.14,2.47,Beluga,External,Bot,68.09208415
58,252.44,3.5,Beluga,Direct,Bot,100.7907248
51,237.34,2.92,Microsoft,External,Bot,98.18765218
